	proteomics	transcriptome	color	pathway
kegg_nicotinate_and_nicotinamide_metabolism	0.888928568	2.447873643	others	kegg_nicotinate_and_nicotinamide_metabolism
kegg_nitrogen_metabolism	0.022386101	-0.732151609	others	kegg_nitrogen_metabolism
kegg_nod_like_receptor_signaling_pathway	2.59403051	3.754252836	others	kegg_nod_like_receptor_signaling_pathway
kegg_non_homologous_end_joining	1.060542194	5.428917529	others	kegg_non_homologous_end_joining
kegg_non_small_cell_lung_cancer	1.177156016	-0.310541514	others	kegg_non_small_cell_lung_cancer
kegg_notch_signaling_pathway	-0.182891095	-6.121015184	others	kegg_notch_signaling_pathway
kegg_nucleotide_excision_repair	1.697693738	3.364644551	others	kegg_nucleotide_excision_repair
kegg_o_glycan_biosynthesis	3.176509662	-1.237181392	others	kegg_o_glycan_biosynthesis
kegg_olfactory_transduction	-2.40610268	1.865206321	others	kegg_olfactory_transduction
kegg_one_carbon_pool_by_folate	0.982206126	2.374200807	others	kegg_one_carbon_pool_by_folate
kegg_oocyte_meiosis	-1.980962678	-0.822102119	others	kegg_oocyte_meiosis
kegg_other_glycan_degradation	0.837558152	3.090508259	others	kegg_other_glycan_degradation
kegg_oxidative_phosphorylation	1.408152099	2.423664553	others	kegg_oxidative_phosphorylation
kegg_p53_signaling_pathway	-0.977731582	2.645028868	others	kegg_p53_signaling_pathway
kegg_pancreatic_cancer	0.29542922	-1.956350266	others	kegg_pancreatic_cancer
kegg_pantothenate_and_coa_biosynthesis	-2.415821223	2.197536766	others	kegg_pantothenate_and_coa_biosynthesis
kegg_parkinsons_disease	1.231551651	2.210085024	others	kegg_parkinsons_disease
kegg_pathogenic_escherichia_coli_infection	0.132109002	0.107638655	others	kegg_pathogenic_escherichia_coli_infection
kegg_pathways_in_cancer	-2.770317134	-3.563154915	others	kegg_pathways_in_cancer
kegg_pentose_and_glucuronate_interconversions	0.070839414	1.570785847	others	kegg_pentose_and_glucuronate_interconversions
kegg_pentose_phosphate_pathway	0.083213228	2.956112285	others	kegg_pentose_phosphate_pathway
kegg_peroxisome	2.264189821	2.620732648	others	kegg_peroxisome
kegg_phenylalanine_metabolism	-2.254115729	0.674198236	others	kegg_phenylalanine_metabolism
kegg_phosphatidylinositol_signaling_system	-2.540250922	-1.390782126	others	kegg_phosphatidylinositol_signaling_system
kegg_porphyrin_and_chlorophyll_metabolism	0.787949075	2.443666828	others	kegg_porphyrin_and_chlorophyll_metabolism
kegg_ppar_signaling_pathway	-1.631190933	-1.138228593	others	kegg_ppar_signaling_pathway
kegg_primary_bile_acid_biosynthesis	1.195910792	2.374463638	others	kegg_primary_bile_acid_biosynthesis
kegg_primary_immunodeficiency	4.344769984	6.449218756	others	kegg_primary_immunodeficiency
kegg_prion_diseases	-1.982345234	0.995183524	others	kegg_prion_diseases
kegg_progesterone_mediated_oocyte_maturation	-0.379531604	-2.573015678	others	kegg_progesterone_mediated_oocyte_maturation
kegg_propanoate_metabolism	-0.125411304	0.400471854	others	kegg_propanoate_metabolism
kegg_prostate_cancer	-1.205389619	-5.142923611	others	kegg_prostate_cancer
kegg_proteasome	-0.065578236	3.640820233	others	kegg_proteasome
kegg_protein_export	3.739276422	1.982518098	others	kegg_protein_export
kegg_proximal_tubule_bicarbonate_reclamation	-2.194069895	-3.649270539	others	kegg_proximal_tubule_bicarbonate_reclamation
kegg_purine_metabolism	-1.400198649	-2.71739001	others	kegg_purine_metabolism
kegg_pyruvate_metabolism	-1.775794529	0.567624614	others	kegg_pyruvate_metabolism
kegg_regulation_of_actin_cytoskeleton	-2.361998851	-2.317154852	others	kegg_regulation_of_actin_cytoskeleton
kegg_regulation_of_autophagy	-0.577570251	1.563368528	others	kegg_regulation_of_autophagy
kegg_renal_cell_carcinoma	-1.093369851	-2.784193187	others	kegg_renal_cell_carcinoma
kegg_renin_angiotensin_system	-3.449458666	-0.818284741	others	kegg_renin_angiotensin_system
kegg_retinol_metabolism	-0.486998157	0.202398944	others	kegg_retinol_metabolism
kegg_riboflavin_metabolism	-1.190711282	4.270885157	others	kegg_riboflavin_metabolism
kegg_ribosome	0.977506497	-0.271055942	others	kegg_ribosome
kegg_rig_i_like_receptor_signaling_pathway	0.651829989	4.343322465	others	kegg_rig_i_like_receptor_signaling_pathway
kegg_rna_degradation	1.131184952	3.015398097	others	kegg_rna_degradation
kegg_rna_polymerase	-0.440147509	2.175605931	others	kegg_rna_polymerase
kegg_selenoamino_acid_metabolism	-0.418876998	1.063613616	others	kegg_selenoamino_acid_metabolism
kegg_small_cell_lung_cancer	-3.062953587	-1.629817968	others	kegg_small_cell_lung_cancer
kegg_snare_interactions_in_vesicular_transport	3.987534828	4.892407985	others	kegg_snare_interactions_in_vesicular_transport
kegg_sphingolipid_metabolism	1.597020038	2.568786261	others	kegg_sphingolipid_metabolism
kegg_spliceosome	0.850420638	2.106500416	others	kegg_spliceosome
kegg_starch_and_sucrose_metabolism	0.382717213	2.088600551	others	kegg_starch_and_sucrose_metabolism
kegg_steroid_biosynthesis	2.213066047	1.42460307	others	kegg_steroid_biosynthesis
kegg_steroid_hormone_biosynthesis	0.089143013	1.318315723	others	kegg_steroid_hormone_biosynthesis
kegg_sulfur_metabolism	0.261946596	2.23873218	others	kegg_sulfur_metabolism
kegg_systemic_lupus_erythematosus	-0.049483593	4.763768226	others	kegg_systemic_lupus_erythematosus
kegg_t_cell_receptor_signaling_pathway	1.737095103	3.217095822	others	kegg_t_cell_receptor_signaling_pathway
kegg_taste_transduction	-1.131195935	-1.006579981	others	kegg_taste_transduction
kegg_taurine_and_hypotaurine_metabolism	-3.245863304	-3.025415324	others	kegg_taurine_and_hypotaurine_metabolism
kegg_terpenoid_backbone_biosynthesis	0.727421238	0.325944465	others	kegg_terpenoid_backbone_biosynthesis
kegg_tgf_beta_signaling_pathway	-3.651776573	-8.069691798	others	kegg_tgf_beta_signaling_pathway
kegg_thyroid_cancer	0.379717484	-4.418497482	others	kegg_thyroid_cancer
kegg_tight_junction	-2.230222487	-4.132131993	others	kegg_tight_junction
kegg_toll_like_receptor_signaling_pathway	1.787110204	4.624951885	others	kegg_toll_like_receptor_signaling_pathway
kegg_tryptophan_metabolism	0.92594597	1.070287714	others	kegg_tryptophan_metabolism
kegg_type_i_diabetes_mellitus	3.701300196	4.381553911	others	kegg_type_i_diabetes_mellitus
kegg_type_ii_diabetes_mellitus	-0.404304367	-3.531890863	others	kegg_type_ii_diabetes_mellitus
kegg_tyrosine_metabolism	-0.945183722	0.258525877	others	kegg_tyrosine_metabolism
kegg_ubiquitin_mediated_proteolysis	0.788323502	2.006715853	others	kegg_ubiquitin_mediated_proteolysis
kegg_valine_leucine_and_isoleucine_biosynthesis	-0.582638084	-1.015625713	others	kegg_valine_leucine_and_isoleucine_biosynthesis
kegg_valine_leucine_and_isoleucine_degradation	-0.080004742	0.599646108	others	kegg_valine_leucine_and_isoleucine_degradation
kegg_vascular_smooth_muscle_contraction	-5.93932568	-7.137899337	others	kegg_vascular_smooth_muscle_contraction
kegg_vasopressin_regulated_water_reabsorption	-2.258149609	-4.281099761	others	kegg_vasopressin_regulated_water_reabsorption
kegg_vegf_signaling_pathway	-0.138355535	-1.294045629	others	kegg_vegf_signaling_pathway
kegg_vibrio_cholerae_infection	1.299226268	0.336894673	others	kegg_vibrio_cholerae_infection
kegg_viral_myocarditis	3.170782623	3.189675252	others	kegg_viral_myocarditis
kegg_wnt_signaling_pathway	-1.375021875	-4.601668209	others	kegg_wnt_signaling_pathway
reactome_2_ltr_circle_formation	1.561408941	4.098137477	others	reactome_2_ltr_circle_formation
reactome_a_tetrasaccharide_linker_sequence_is_required_for_gag_synthesis	-1.080006087	-2.900213107	others	reactome_a_tetrasaccharide_linker_sequence_is_required_for_gag_synthesis
reactome_abacavir_metabolism	-2.951594513	-1.711998795	others	reactome_abacavir_metabolism
reactome_abacavir_transmembrane_transport	-0.334799139	-0.24827335	others	reactome_abacavir_transmembrane_transport
reactome_abacavir_transport_and_metabolism	-2.022251875	-1.030466733	others	reactome_abacavir_transport_and_metabolism
reactome_abc_family_proteins_mediated_transport	1.331684382	3.968107885	others	reactome_abc_family_proteins_mediated_transport
reactome_abc_transporter_disorders	1.171248471	3.534048263	others	reactome_abc_transporter_disorders
reactome_abc_transporters_in_lipid_homeostasis	3.00459547	2.711134109	others	reactome_abc_transporters_in_lipid_homeostasis
reactome_aberrant_regulation_of_mitotic_exit_in_cancer_due_to_rb1_defects	1.861863722	3.666280352	others	reactome_aberrant_regulation_of_mitotic_exit_in_cancer_due_to_rb1_defects
reactome_aberrant_regulation_of_mitotic_g1_s_transition_in_cancer_due_to_rb1_defects	1.194022511	-0.039324227	others	reactome_aberrant_regulation_of_mitotic_g1_s_transition_in_cancer_due_to_rb1_defects
reactome_abortive_elongation_of_hiv_1_transcript_in_the_absence_of_tat	1.020404972	1.077679228	others	reactome_abortive_elongation_of_hiv_1_transcript_in_the_absence_of_tat
reactome_acetylcholine_inhibits_contraction_of_outer_hair_cells	0.11689534	-0.16141376	others	reactome_acetylcholine_inhibits_contraction_of_outer_hair_cells
reactome_acetylcholine_neurotransmitter_release_cycle	0.106045486	-3.495723638	others	reactome_acetylcholine_neurotransmitter_release_cycle
reactome_acetylcholine_regulates_insulin_secretion	-3.728305625	-4.329406401	others	reactome_acetylcholine_regulates_insulin_secretion
reactome_acrosome_reaction_and_sperm_oocyte_membrane_binding	-3.829900746	-3.689687263	others	reactome_acrosome_reaction_and_sperm_oocyte_membrane_binding
reactome_activated_notch1_transmits_signal_to_the_nucleus	0.955339886	-4.772538924	others	reactome_activated_notch1_transmits_signal_to_the_nucleus
reactome_activated_ntrk2_signals_through_cdk5	1.131035336	-1.565910968	others	reactome_activated_ntrk2_signals_through_cdk5
reactome_activated_ntrk2_signals_through_frs2_and_frs3	0.212868086	-1.609595073	others	reactome_activated_ntrk2_signals_through_frs2_and_frs3
reactome_activated_ntrk2_signals_through_fyn	0.052842382	-2.820077798	others	reactome_activated_ntrk2_signals_through_fyn
reactome_activated_ntrk2_signals_through_pi3k	-0.921529449	-3.326075889	others	reactome_activated_ntrk2_signals_through_pi3k
reactome_activated_ntrk2_signals_through_ras	0.458062568	-2.459856936	others	reactome_activated_ntrk2_signals_through_ras
reactome_activated_ntrk3_signals_through_pi3k	-0.576184759	-4.291045391	others	reactome_activated_ntrk3_signals_through_pi3k
reactome_activated_ntrk3_signals_through_ras	0.458062568	-2.937696396	others	reactome_activated_ntrk3_signals_through_ras
reactome_activated_pkn1_stimulates_transcription_of_ar_androgen_receptor_regulated_genes_klk2_and_klk3	-1.007240334	-1.49312608	others	reactome_activated_pkn1_stimulates_transcription_of_ar_androgen_receptor_regulated_genes_klk2_and_klk3
reactome_activated_tak1_mediates_p38_mapk_activation	0.965542362	1.064693529	others	reactome_activated_tak1_mediates_p38_mapk_activation
reactome_activation_of_ampk_downstream_of_nmdars	1.543077579	-2.430486369	others	reactome_activation_of_ampk_downstream_of_nmdars
reactome_activation_of_anterior_hox_genes_in_hindbrain_development_during_early_embryogenesis	-1.140029031	-4.470678594	others	reactome_activation_of_anterior_hox_genes_in_hindbrain_development_during_early_embryogenesis
reactome_activation_of_atr_in_response_to_replication_stress	1.039123644	3.544471499	others	reactome_activation_of_atr_in_response_to_replication_stress
reactome_activation_of_bad_and_translocation_to_mitochondria	-0.133524713	-2.183880761	others	reactome_activation_of_bad_and_translocation_to_mitochondria
reactome_activation_of_bh3_only_proteins	-1.040716345	-1.699933661	others	reactome_activation_of_bh3_only_proteins
reactome_activation_of_c3_and_c5	-2.387330863	3.755110383	others	reactome_activation_of_c3_and_c5
reactome_activation_of_caspases_through_apoptosome_mediated_cleavage	1.049620253	3.909142199	others	reactome_activation_of_caspases_through_apoptosome_mediated_cleavage
reactome_activation_of_gene_expression_by_srebf_srebp	-0.722320628	-0.446769737	others	reactome_activation_of_gene_expression_by_srebf_srebp
reactome_activation_of_irf3_irf7_mediated_by_tbk1_ikk_epsilon	1.467334919	4.976252535	others	reactome_activation_of_irf3_irf7_mediated_by_tbk1_ikk_epsilon
reactome_activation_of_kainate_receptors_upon_glutamate_binding	-3.223864372	-5.936602052	others	reactome_activation_of_kainate_receptors_upon_glutamate_binding
reactome_activation_of_matrix_metalloproteinases	-3.251187735	-4.4701522	others	reactome_activation_of_matrix_metalloproteinases
reactome_activation_of_nima_kinases_nek9_nek6_nek7	0.224863252	2.270121323	others	reactome_activation_of_nima_kinases_nek9_nek6_nek7
reactome_activation_of_nmda_receptors_and_postsynaptic_events	0.079957325	-4.900894633	others	reactome_activation_of_nmda_receptors_and_postsynaptic_events
reactome_activation_of_ppargc1a_pgc_1alpha_by_phosphorylation	1.178163004	-1.275796309	others	reactome_activation_of_ppargc1a_pgc_1alpha_by_phosphorylation
reactome_activation_of_puma_and_translocation_to_mitochondria	-1.257926315	-1.706692512	others	reactome_activation_of_puma_and_translocation_to_mitochondria
reactome_activation_of_rac1	-1.931529771	-3.138148927	others	reactome_activation_of_rac1
reactome_activation_of_rac1_downstream_of_nmdars	-4.728745201	-4.782598816	others	reactome_activation_of_rac1_downstream_of_nmdars
reactome_activation_of_ras_in_b_cells	0.212312252	0.131518631	others	reactome_activation_of_ras_in_b_cells
reactome_activation_of_smo	0.814879812	-3.11598256	others	reactome_activation_of_smo
reactome_activation_of_the_ap_1_family_of_transcription_factors	-0.18079216	-4.867762899	others	reactome_activation_of_the_ap_1_family_of_transcription_factors
reactome_activation_of_the_mrna_upon_binding_of_the_cap_binding_complex_and_eifs_and_subsequent_binding_to_43s	2.035268367	-0.107052283	others	reactome_activation_of_the_mrna_upon_binding_of_the_cap_binding_complex_and_eifs_and_subsequent_binding_to_43s
reactome_activation_of_the_phototransduction_cascade	-0.747166151	0.494202216	others	reactome_activation_of_the_phototransduction_cascade
reactome_activation_of_the_pre_replicative_complex	0.665630059	2.509485606	others	reactome_activation_of_the_pre_replicative_complex
reactome_activation_of_the_tfap2_ap_2_family_of_transcription_factors	-1.263663957	-0.61228824	others	reactome_activation_of_the_tfap2_ap_2_family_of_transcription_factors
reactome_acyl_chain_remodeling_of_cl	-0.08954597	1.084237199	others	reactome_acyl_chain_remodeling_of_cl
reactome_acyl_chain_remodeling_of_dag_and_tag	1.818189212	0.494641775	others	reactome_acyl_chain_remodeling_of_dag_and_tag
reactome_acyl_chain_remodelling_of_pc	3.121394562	1.308730957	others	reactome_acyl_chain_remodelling_of_pc
reactome_acyl_chain_remodelling_of_pe	2.848601356	-0.155484936	others	reactome_acyl_chain_remodelling_of_pe
reactome_acyl_chain_remodelling_of_pg	2.776682342	2.171563502	others	reactome_acyl_chain_remodelling_of_pg
reactome_acyl_chain_remodelling_of_pi	3.33358337	1.227073169	others	reactome_acyl_chain_remodelling_of_pi
reactome_acyl_chain_remodelling_of_ps	2.766808879	0.383603201	others	reactome_acyl_chain_remodelling_of_ps
reactome_adaptive_immune_system	3.147322721	4.780371574	others	reactome_adaptive_immune_system
reactome_adenylate_cyclase_activating_pathway	-2.667248144	-5.886234929	others	reactome_adenylate_cyclase_activating_pathway
reactome_adenylate_cyclase_inhibitory_pathway	-3.707123419	-6.652192019	others	reactome_adenylate_cyclase_inhibitory_pathway
reactome_adherens_junctions_interactions	-3.376298453	-4.822599401	others	reactome_adherens_junctions_interactions
reactome_adora2b_mediated_anti_inflammatory_cytokines_production	-2.900671374	-6.511915996	others	reactome_adora2b_mediated_anti_inflammatory_cytokines_production
reactome_adp_signalling_through_p2y_purinoceptor_1	-1.285578792	-4.653524192	others	reactome_adp_signalling_through_p2y_purinoceptor_1
reactome_adp_signalling_through_p2y_purinoceptor_12	-2.103808918	-3.664584324	others	reactome_adp_signalling_through_p2y_purinoceptor_12
reactome_adrenaline_noradrenaline_inhibits_insulin_secretion	-2.649139109	-8.8601772	others	reactome_adrenaline_noradrenaline_inhibits_insulin_secretion
reactome_advanced_glycosylation_endproduct_receptor_signaling	-0.734325007	1.159023412	others	reactome_advanced_glycosylation_endproduct_receptor_signaling
reactome_aflatoxin_activation_and_detoxification	-0.404521123	0.278112837	others	reactome_aflatoxin_activation_and_detoxification
reactome_aggrephagy	1.238384341	-1.295576922	others	reactome_aggrephagy
reactome_akt_phosphorylates_targets_in_the_cytosol	-0.700345107	-1.856398947	others	reactome_akt_phosphorylates_targets_in_the_cytosol
reactome_akt_phosphorylates_targets_in_the_nucleus	-0.732905197	-6.681694816	others	reactome_akt_phosphorylates_targets_in_the_nucleus
reactome_alk_mutants_bind_tkis	-1.345329303	-0.717576881	others	reactome_alk_mutants_bind_tkis
